0.607792207792208, 19519.148936170215, 0, median
0.607792207792208, 19712.76595744681, 0, std error +1
0.607792207792208, 19336.17021276596, 0, std error -1
0.6623376623376624, 19408.510638297874, 1, median
0.6623376623376624, 19502.127659574468, 1, std error +1
0.6623376623376624, 19314.893617021276, 1, std error -1
0.6545454545454547, 19182.978723404256, 2, median
0.6545454545454547, 19285.106382978724, 2, std error +1
0.6545454545454547, 19089.36170212766, 2, std error -1
0.6389610389610392, 19080.85106382979, 3, median
0.6415584415584417, 19200, 3, std error +1
0.6415584415584417, 18961.702127659573, 3, std error -1
0.6675324675324676, 19008.510638297874, 4, median
0.6675324675324676, 19093.617021276597, 4, std error +1
0.6675324675324676, 18923.40425531915, 4, std error -1
0.6831168831168832, 19063.829787234044, 5, median
0.6831168831168832, 19140.425531914894, 5, std error +1
0.6831168831168832, 18991.48936170213, 5, std error -1
0.7116883116883118, 19140.425531914894, 6, median
0.7116883116883118, 19204.255319148935, 6, std error +1
0.7116883116883118, 19072.340425531915, 6, std error -1
0.7506493506493508, 19170.212765957447, 7, median
0.7506493506493508, 19229.787234042553, 7, std error +1
0.7506493506493508, 19110.63829787234, 7, std error -1
0.7428571428571429, 18804.255319148935, 8, median
0.7428571428571429, 18863.829787234044, 8, std error +1
0.7428571428571429, 18740.425531914894, 8, std error -1
0.7584415584415585, 18842.55319148936, 9, median
0.7584415584415585, 18902.127659574468, 9, std error +1
0.7584415584415585, 18778.72340425532, 9, std error -1
0.7818181818181819, 18919.14893617021, 10, median
0.7818181818181819, 18991.48936170213, 10, std error +1
0.7818181818181819, 18859.574468085106, 10, std error -1
0.8337662337662339, 18842.55319148936, 11, median
0.8337662337662339, 18936.17021276596, 11, std error +1
0.8337662337662339, 18761.702127659573, 11, std error -1
0.8571428571428572, 19119.14893617021, 12, median
0.8571428571428572, 19217.021276595744, 12, std error +1
0.8571428571428572, 19017.021276595744, 12, std error -1
0.8415584415584416, 19263.829787234044, 13, median
0.8415584415584416, 19353.191489361703, 13, std error +1
0.8415584415584416, 19178.72340425532, 13, std error -1
0.7896103896103897, 19093.617021276597, 14, median
0.7896103896103897, 19161.702127659573, 14, std error +1
0.7896103896103897, 19025.531914893618, 14, std error -1
0.9064935064935065, 18872.340425531915, 15, median
0.9064935064935065, 18936.17021276596, 15, std error +1
0.9064935064935067, 18808.510638297874, 15, std error -1
0.8974025974025974, 19004.255319148935, 16, median
0.8974025974025974, 19068.08510638298, 16, std error +1
0.8974025974025974, 18931.91489361702, 16, std error -1
0.9246753246753248, 18919.14893617021, 17, median
0.9246753246753248, 18978.72340425532, 17, std error +1
0.9246753246753248, 18859.574468085106, 17, std error -1
0.9428571428571428, 18855.31914893617, 18, median
0.9428571428571428, 18914.893617021276, 18, std error +1
0.9428571428571428, 18800, 18, std error -1
0.9922077922077923, 18948.936170212768, 19, median
0.9922077922077923, 19000, 19, std error +1
0.9922077922077923, 18902.127659574468, 19, std error -1
1.0025974025974027, 19042.55319148936, 20, median
1.0025974025974027, 19089.36170212766, 20, std error +1
1.0025974025974027, 18995.744680851065, 20, std error -1
1.0337662337662337, 18948.936170212768, 21, median
1.0337662337662337, 18995.744680851065, 21, std error +1
1.0337662337662337, 18906.382978723406, 21, std error -1
1.0753246753246752, 18987.23404255319, 22, median
1.0766233766233766, 19034.042553191488, 22, std error +1
1.0753246753246755, 18944.68085106383, 22, std error -1
1.1090909090909091, 18931.91489361702, 23, median
1.1090909090909091, 18978.72340425532, 23, std error +1
1.1090909090909091, 18893.617021276597, 23, std error -1
1.1324675324675324, 19089.36170212766, 24, median
1.1324675324675324, 19123.40425531915, 24, std error +1
1.1324675324675324, 19042.55319148936, 24, std error -1
1.155844155844156, 18987.23404255319, 25, median
1.155844155844156, 19029.787234042553, 25, std error +1
1.155844155844156, 18948.936170212768, 25, std error -1
1.2025974025974024, 18897.872340425532, 26, median
1.2025974025974024, 18940.425531914894, 26, std error +1
1.2025974025974024, 18859.574468085106, 26, std error -1
1.1896103896103896, 18804.255319148935, 27, median
1.192207792207792, 18846.808510638297, 27, std error +1
1.1896103896103896, 18770.212765957447, 27, std error -1
1.2155844155844155, 18778.72340425532, 28, median
1.2129870129870128, 18812.76595744681, 28, std error +1
1.2129870129870128, 18736.17021276596, 28, std error -1
1.2519480519480517, 18842.55319148936, 29, median
1.2519480519480517, 18880.85106382979, 29, std error +1
1.2519480519480517, 18808.510638297874, 29, std error -1
1.3038961038961039, 18970.212765957447, 30, median
1.3038961038961039, 19008.510638297874, 30, std error +1
1.3038961038961039, 18931.91489361702, 30, std error -1
1.3454545454545455, 18961.702127659573, 31, median
1.3454545454545455, 19004.255319148935, 31, std error +1
1.3454545454545455, 18919.14893617021, 31, std error -1
1.3844155844155843, 19089.36170212766, 32, median
1.3844155844155843, 19131.91489361702, 32, std error +1
1.3844155844155843, 19055.31914893617, 32, std error -1
1.3987012987012986, 18978.72340425532, 33, median
1.3987012987012986, 19021.276595744683, 33, std error +1
1.3974025974025972, 18936.17021276596, 33, std error -1
1.4129870129870128, 18885.106382978724, 34, median
1.4129870129870128, 18923.40425531915, 34, std error +1
1.4129870129870128, 18842.55319148936, 34, std error -1
1.4714285714285713, 18774.468085106382, 35, median
1.4714285714285713, 18817.021276595744, 35, std error +1
1.4714285714285713, 18729.787234042553, 35, std error -1
1.5168831168831167, 18842.55319148936, 36, median
1.518181818181818, 18887.23404255319, 36, std error +1
1.5168831168831167, 18795.744680851065, 36, std error -1
1.548051948051948, 18640.425531914894, 37, median
1.548051948051948, 18689.36170212766, 37, std error +1
